,text,labels,productCode,productName,oldCategory,oldType,productCategory,WRONG,asdadsa,ingredientList
966,"22027005Walmart Great Value Twist Shout Chocolate Sandwich Cookies, 155 Oz pantry candy & snacks snacks, chips, salsas & dips unbleached enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, palm and soybean oil, cocoa (processed with alkali), dextrose, high fructose corn syrup, cornstarch, salt, artificial flavors, sodium bicarbonate (leavener), soy lecithin, chocolate",cookies & crackers,22027005Walmart,"Great Value Twist Shout Chocolate Sandwich Cookies, 155 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers,"unbleached enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, palm and soybean oil, cocoa (processed with alkali), dextrose, high fructose corn syrup, cornstarch, salt, artificial flavors, sodium bicarbonate (leavener), soy lecithin, chocolate"
967,"22027007Walmart Great Value Chocolate Chip Chewy Chippers Cookies, 13 Oz pantry candy & snacks snacks, chips, salsas & dips enriched wheat flour (flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), semisweet chocolate chips (sugar, chocolate liquor, cocoa butter, dextrose, soy lecithin, natural flavor), vegetable oil shortening (canola oil, palm oil, palm kernel oil), high fructose corn syrup, sugar, dextrose, salt, natural and artificial flavor, molasses, cornstarch, baking soda, caramel color",cookies & crackers,22027007Walmart,"Great Value Chocolate Chip Chewy Chippers Cookies, 13 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers,"enriched wheat flour (flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), semisweet chocolate chips (sugar, chocolate liquor, cocoa butter, dextrose, soy lecithin, natural flavor), vegetable oil shortening (canola oil, palm oil, palm kernel oil), high fructose corn syrup, sugar, dextrose, salt, natural and artificial flavor, molasses, cornstarch, baking soda, caramel color"
968,"22027008Walmart Great Value Chunky Chippers Chocolate Chip Cookies, 1175 Oz pantry candy & snacks snacks, chips, salsas & dips enriched wheat flour (flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), semisweet chocolate chunks (sugar, unsweetened chocolate, cocoa butter, dextrose, soy lecithin, artificial flavor), vegetable shortening (canola oil, palm oil, palm kernel oil), sugar, semisweet chocolate chips (sugar, chocolate liquor, cocoa butter, dextrose, soy lecithin, natural flavor), molasses, high fructose corn syrup, leavening (baking soda, diammonium phosphate), salt, whey (milk), caramel color, natur",cookies & crackers,22027008Walmart,"Great Value Chunky Chippers Chocolate Chip Cookies, 1175 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers,"enriched wheat flour (flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), semisweet chocolate chunks (sugar, unsweetened chocolate, cocoa butter, dextrose, soy lecithin, artificial flavor), vegetable shortening (canola oil, palm oil, palm kernel oil), sugar, semisweet chocolate chips (sugar, chocolate liquor, cocoa butter, dextrose, soy lecithin, natural flavor), molasses, high fructose corn syrup, leavening (baking soda, diammonium phosphate), salt, whey (milk), caramel color, natur"
969,"22101514Walmart Zero Peanut Almond Nougat White Fudge Caramel Candy Bars, 185 Oz, 6 Count pantry candy & snacks snacks, chips, salsas & dips sugar, corn syrup, vegetable oil (palm kernel and palm oil), nonfat milk, soy pieces, peanuts, contains 2% or less of cocoa, malted milk (barley malt extract, wheat flour, milk, salt, sodium bicarbonate), almonds (roasted in cocoa butter , sunflower oil), salt, artificial color, sorbitan tristearate, egg whites, soy lecithin, hydrolyzed soy protein, artificial flavor, mono- and diglycerides",candy & chocolate,22101514Walmart,"Zero Peanut Almond Nougat White Fudge Caramel Candy Bars, 185 Oz, 6 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate,"sugar, corn syrup, vegetable oil (palm kernel and palm oil), nonfat milk, soy pieces, peanuts, contains 2% or less of cocoa, malted milk (barley malt extract, wheat flour, milk, salt, sodium bicarbonate), almonds (roasted in cocoa butter , sunflower oil), salt, artificial color, sorbitan tristearate, egg whites, soy lecithin, hydrolyzed soy protein, artificial flavor, mono- and diglycerides"
970,"22101545Walmart York Peppermint Patties Dark Chocolate Candy, 40 Oz pantry candy & snacks snacks, chips, salsas & dips sugar, corn syrup, semi-sweet chocolate (chocolate, sugar, sugar, cocoa, milk fat, cocoa butter, soy lecithin, pgpr, emulsifier, vanillin, artificial flavor), invert sugar, egg whites, oil of peppermint, milk",candy & chocolate,22101545Walmart,"York Peppermint Patties Dark Chocolate Candy, 40 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate,"sugar, corn syrup, semi-sweet chocolate (chocolate, sugar, sugar, cocoa, milk fat, cocoa butter, soy lecithin, pgpr, emulsifier, vanillin, artificial flavor), invert sugar, egg whites, oil of peppermint, milk"
971,"22101546Walmart Reese's Pieces Milk Candy, 105 Oz pantry candy & snacks snacks, chips, salsas & dips sugar, partially defatted peanuts, hydrogenated vegetable oil (palm kernel and soybean oil), corn syrup, dextrose, contains 2% or less of palm kernel oil, artificial color (yellow 5 lake, yellow 6 lake, red 40 lake, blue 1 lake), salt, confectioner's glaze, lecithin (soy), modified cornstarch, vanillin (artificial flavor), carnauba wax, milk",candy & chocolate,22101546Walmart,"Reese's Pieces Milk Candy, 105 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate,"sugar, partially defatted peanuts, hydrogenated vegetable oil (palm kernel and soybean oil), corn syrup, dextrose, contains 2% or less of palm kernel oil, artificial color (yellow 5 lake, yellow 6 lake, red 40 lake, blue 1 lake), salt, confectioner's glaze, lecithin (soy), modified cornstarch, vanillin (artificial flavor), carnauba wax, milk"
972,"22101554Walmart Hershey's All Time Greats Chocolate Candy Variety Pack, 159 Oz, 30 Count pantry candy & snacks snacks, chips, salsas & dips almond joy corn syrup, milk chocolate (sugar, cocoa butter, chocolate, milk, lactose, milk fat, nonfat milk, lecithin (soy), pgpr emulsifier), coconut, sugar, almonds, contains 2% or less of vegetable oil (palm kernel oil, sunflower oil, palm oil), cocoa, whey (milk), salt, hydrolyzed milk protein, lecithin (soy), sodium metabisulfite to maintain freshnesspeanut butter cup milk chocolate (sugar, cocoa butter, chocolate, nonfat milk, milk fat, lactose, lecithin (soy), pgpr emulsifier), peanuts, sugar, dextro",candy & chocolate,22101554Walmart,"Hershey's All Time Greats Chocolate Candy Variety Pack, 159 Oz, 30 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate,"almond joy corn syrup, milk chocolate (sugar, cocoa butter, chocolate, milk, lactose, milk fat, nonfat milk, lecithin (soy), pgpr emulsifier), coconut, sugar, almonds, contains 2% or less of vegetable oil (palm kernel oil, sunflower oil, palm oil), cocoa, whey (milk), salt, hydrolyzed milk protein, lecithin (soy), sodium metabisulfite to maintain freshnesspeanut butter cup milk chocolate (sugar, cocoa butter, chocolate, nonfat milk, milk fat, lactose, lecithin (soy), pgpr emulsifier), peanuts, sugar, dextro"
973,"22101557Walmart KitKat White Crme Wafer Bar, 9 Oz, 6 Count pantry candy & snacks snacks, chips, salsas & dips sugar, vegetable oil (cocoa butter, palm, shea, sunflower , safflower oil), nonfat milk, wheat flour, corn syrup solids, palm kernel oil, milk fat, contains 2% or less of chocolate, soy lecithin, yeast, salt, vanillin, artificial flavor, sodium bicarbonate, tocopherols, to maintain freshness, pgpr, emulsifier allergy information manufactured in a facility that also processes peanuts",cookies & crackers,22101557Walmart,"KitKat White Crme Wafer Bar, 9 Oz, 6 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers,"sugar, vegetable oil (cocoa butter, palm, shea, sunflower , safflower oil), nonfat milk, wheat flour, corn syrup solids, palm kernel oil, milk fat, contains 2% or less of chocolate, soy lecithin, yeast, salt, vanillin, artificial flavor, sodium bicarbonate, tocopherols, to maintain freshness, pgpr, emulsifier allergy information manufactured in a facility that also processes peanuts"
974,"22101558Walmart Hershey's Whatchamacallit Milk Chocolate Candy Bar, 16 Oz, 6 Count pantry candy & snacks snacks, chips, salsas & dips sugar, high fructose corn syrup, crisp rice, partially hydrogenated vegetable oil (palm kernel and soybean oil), vegetable oil (cocoa butter, palm, shea, sunflower , safflower oil), partially defatted peanuts, nonfat milk, chocolate, partially hydrogenated coconut oil, corn syrup solids, whey (milk), contains 2% or less of dairy butter (milk), milk fat, salt, mono- and diglycerides, soy lecithin, molasses, barley malt, vanillin, artificial flavor, disodium phosphate",candy & chocolate,22101558Walmart,"Hershey's Whatchamacallit Milk Chocolate Candy Bar, 16 Oz, 6 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate,"sugar, high fructose corn syrup, crisp rice, partially hydrogenated vegetable oil (palm kernel and soybean oil), vegetable oil (cocoa butter, palm, shea, sunflower , safflower oil), partially defatted peanuts, nonfat milk, chocolate, partially hydrogenated coconut oil, corn syrup solids, whey (milk), contains 2% or less of dairy butter (milk), milk fat, salt, mono- and diglycerides, soy lecithin, molasses, barley malt, vanillin, artificial flavor, disodium phosphate"
975,"22101560Walmart Hershey's Reese's SugarFree Miniature Peanut Butter Cups, 88 Oz pantry candy & snacks snacks, chips, salsas & dips maltitol, peanuts (adds a negligible amount of sugar), chocolate (adds a negligible amount of sugar), cocoa butter, lactitol (milk), cellulose gel, polydextrose, vegetable oil (peanut, palm kernel and palm oil), milk fat, contains 2% or less of cream (milk) (adds a negligible amount of sugar), salt, soy lecithin, sodium caseinate (milk), pgpr (emulsifier), natural and artificial flavor, sucralose, tbhq (preservative)",candy & chocolate,22101560Walmart,"Hershey's Reese's SugarFree Miniature Peanut Butter Cups, 88 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate,"maltitol, peanuts (adds a negligible amount of sugar), chocolate (adds a negligible amount of sugar), cocoa butter, lactitol (milk), cellulose gel, polydextrose, vegetable oil (peanut, palm kernel and palm oil), milk fat, contains 2% or less of cream (milk) (adds a negligible amount of sugar), salt, soy lecithin, sodium caseinate (milk), pgpr (emulsifier), natural and artificial flavor, sucralose, tbhq (preservative)"
976,"22109595Walmart Great Value Low Fat Pretzel Rods, 12 Oz pantry candy & snacks snacks, chips, salsas & dips enriched wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), salt, less than 2% of high oleic canola oil , soybean oil, corn syrup, barley malt extract, leavening (yeast, sodium bicarbonate , ammonium bicarbonate)",miscellaneous snacks,22109595Walmart,"Great Value Low Fat Pretzel Rods, 12 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks,"enriched wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), salt, less than 2% of high oleic canola oil , soybean oil, corn syrup, barley malt extract, leavening (yeast, sodium bicarbonate , ammonium bicarbonate)"
977,"22109596Walmart Great Value FatFree Size Stick Pretzels, 20 Oz pantry candy & snacks snacks, chips, salsas & dips enriched wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), salt, less than 2% of corn syrup, barley malt extract, leavening (yeast, sodium bicarbonate , ammonium bicarbonate)",miscellaneous snacks,22109596Walmart,"Great Value FatFree Size Stick Pretzels, 20 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks,"enriched wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), salt, less than 2% of corn syrup, barley malt extract, leavening (yeast, sodium bicarbonate , ammonium bicarbonate)"
978,"22118025Walmart Glutino Gluten Free Chocolate Chip Cookies 86 oz Pack pantry candy & snacks snacks, chips, salsas & dips semi sweet chocolate chips (cane sugar, chocolate liquor, cocoa butter, soy lecithin, vanilla), sugar, tapioca flour, rice flour, resistant corn starch, palm oil, water, tapioca syrup, eggs, flax seed meal, molasses, baking soda, salt, vanilla extract, soy lecithin, xanthan gum, baking powder (sodium acid pyrophosphate, sodium bicarbonate, corn starch, monocalcium phosphate)",cookies & crackers,22118025Walmart,Glutino Gluten Free Chocolate Chip Cookies 86 oz Pack,pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers,"semi sweet chocolate chips (cane sugar, chocolate liquor, cocoa butter, soy lecithin, vanilla), sugar, tapioca flour, rice flour, resistant corn starch, palm oil, water, tapioca syrup, eggs, flax seed meal, molasses, baking soda, salt, vanilla extract, soy lecithin, xanthan gum, baking powder (sodium acid pyrophosphate, sodium bicarbonate, corn starch, monocalcium phosphate)"
979,"22145411Walmart Extra, Sugar Free Polar Ice Chewing Gum, Single Pk pantry candy & snacks snacks, chips, salsas & dips made of sorbitol, gum base, glycerol, natural and artificial flavors, less than 2% of hydrogenated starch hydrolysate, aspartame, mannitol, acesulfame k, soy lecithin, bht (to maintain freshness), colors (turmeric, blue 1 lake)",candy & chocolate,22145411Walmart,"Extra, Sugar Free Polar Ice Chewing Gum, Single Pk",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate,"made of sorbitol, gum base, glycerol, natural and artificial flavors, less than 2% of hydrogenated starch hydrolysate, aspartame, mannitol, acesulfame k, soy lecithin, bht (to maintain freshness), colors (turmeric, blue 1 lake)"
980,"22176424Walmart Cadbury Royal Dark Chocolate Bar, 35 Oz pantry candy & snacks snacks, chips, salsas & dips semi-sweet chocolate (sugar, cocoa butter, chocolate, milk fat, natural flavor and artificial flavor, lecithin (soy), milk)",candy & chocolate,22176424Walmart,"Cadbury Royal Dark Chocolate Bar, 35 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate,"semi-sweet chocolate (sugar, cocoa butter, chocolate, milk fat, natural flavor and artificial flavor, lecithin (soy), milk)"
981,"22176425Walmart Mounds Snack Size Dark Chocolate Coconut Candy Bars, 72 Oz, 12 Count pantry candy & snacks snacks, chips, salsas & dips corn syrup, semi sweet chocolate (chocolate, sugar, cocoa, milk fat, cocoa butter, soy lecithin, pgpr, emulsifier, vanillin, artificial flavor, milk), coconut, sugar, contains 2% or less of salt, natural & artificial vanilla flavor, hydrolyzed milk protein, sodium metabisulfite, to maintain freshness, caramel color allergy information manufactured on the same equipment that processes almonds manufactured in a facility that also processes peanuts",candy & chocolate,22176425Walmart,"Mounds Snack Size Dark Chocolate Coconut Candy Bars, 72 Oz, 12 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate,"corn syrup, semi sweet chocolate (chocolate, sugar, cocoa, milk fat, cocoa butter, soy lecithin, pgpr, emulsifier, vanillin, artificial flavor, milk), coconut, sugar, contains 2% or less of salt, natural & artificial vanilla flavor, hydrolyzed milk protein, sodium metabisulfite, to maintain freshness, caramel color allergy information manufactured on the same equipment that processes almonds manufactured in a facility that also processes peanuts"
