,label,text
2614,beef,"Bacon Cheddar Ground Beef Patties, 4ct, 133 lb Bacon Cheddar Ground Beef Patties, 4ct, 133 lb Bacon Cheddar Ground Beef Patties, 4ct, 133 lb Bacon Cheddar Ground Beef Patties, 4ct, 133 lb Bacon Cheddar Ground Beef Patties, 4ct, 133 lb Bacon Cheddar Ground Beef Patties, 4ct, 133 lb Bacon Cheddar Ground Beef Patties, 4ct, 133 lb beef, pasteurized process cheddar cheese (cheddar cheese (milk, cheese culture, salt and enzymes), water, cream, sodium phosphate, salt, sorbic acid, apo-carotenal coloring), potato starch and powdered cellulose, natamycin, bacon (cured with water, salt, sugar, sodium phosphates, sodium erythorbate, sodium nitrite, may contain smoke flavoring), bacon flavor maltodextrin, salt, medium chain triglycerides, natural and artificial flavors, bacon bits cured with water, salt, sodium erythorbate, sodium nitrite, m beef, pasteurized process cheddar cheese (cheddar cheese (milk, cheese culture, salt and enzymes), water, cream, sodium phosphate, salt, sorbic acid, apo-carotenal coloring), potato starch and powdered cellulose, natamycin, bacon (cured with water, salt, sugar, sodium phosphates, sodium erythorbate, sodium nitrite, may contain smoke flavoring), bacon flavor maltodextrin, salt, medium chain triglycerides, natural and artificial flavors, bacon bits cured with water, salt, sodium erythorbate, sodium nitrite, m beef, pasteurized process cheddar cheese (cheddar cheese (milk, cheese culture, salt and enzymes), water, cream, sodium phosphate, salt, sorbic acid, apo-carotenal coloring), potato starch and powdered cellulose, natamycin, bacon (cured with water, salt, sugar, sodium phosphates, sodium erythorbate, sodium nitrite, may contain smoke flavoring), bacon flavor maltodextrin, salt, medium chain triglycerides, natural and artificial flavors, bacon bits cured with water, salt, sodium erythorbate, sodium nitrite, m "
2615,beef,Diluigi Bleu Cheese Beef Patties Diluigi Bleu Cheese Beef Patties Diluigi Bleu Cheese Beef Patties Diluigi Bleu Cheese Beef Patties Diluigi Bleu Cheese Beef Patties Diluigi Bleu Cheese Beef Patties Diluigi Bleu Cheese Beef Patties    
2616,poultry,"Winchester Farms Lemon Garlic Chicken Grilling Kit Winchester Farms Lemon Garlic Chicken Grilling Kit Winchester Farms Lemon Garlic Chicken Grilling Kit Winchester Farms Lemon Garlic Chicken Grilling Kit Winchester Farms Lemon Garlic Chicken Grilling Kit Winchester Farms Lemon Garlic Chicken Grilling Kit Winchester Farms Lemon Garlic Chicken Grilling Kit boneless skinless chicken breast with rib meat, red bell pepper, green bell pepper, white onion, broccoli, lemon garlic marinade (filtered water, sugar, white vinegar, lemon juice concentrate, salt, dehydrated garlic, bell peppers, spices, food starch-modified, lemon peel, oleoresin paprika and less than 1/10th of 1% potassium sorbate and sodium benzoate) boneless skinless chicken breast with rib meat, red bell pepper, green bell pepper, white onion, broccoli, lemon garlic marinade (filtered water, sugar, white vinegar, lemon juice concentrate, salt, dehydrated garlic, bell peppers, spices, food starch-modified, lemon peel, oleoresin paprika and less than 1/10th of 1% potassium sorbate and sodium benzoate) boneless skinless chicken breast with rib meat, red bell pepper, green bell pepper, white onion, broccoli, lemon garlic marinade (filtered water, sugar, white vinegar, lemon juice concentrate, salt, dehydrated garlic, bell peppers, spices, food starch-modified, lemon peel, oleoresin paprika and less than 1/10th of 1% potassium sorbate and sodium benzoate) "
2617,poultry,"Winchester Farms Southwestern Breaded Chicken Breast Winchester Farms Southwestern Breaded Chicken Breast Winchester Farms Southwestern Breaded Chicken Breast Winchester Farms Southwestern Breaded Chicken Breast Winchester Farms Southwestern Breaded Chicken Breast Winchester Farms Southwestern Breaded Chicken Breast Winchester Farms Southwestern Breaded Chicken Breast breaded chicken breast filet containing up to 14% of a solution of water, seasoning (salt, buttermilk, powder, whey powder, hydrolyzed corn protein, dried onion, dried garlic, yeast extract, dextrose, medium chain triglycerides, dried chicken broth, lactic acid, calcium lactate, natural flavor, dried honey, dried cane syrup, lemon juice concentrate, citric acid), food starch modified, sodium phosphate breaded with bleached wheat flour, yellow corn flour, wheat starch, salt, soybean oil, spice, cocoa powder, breaded chicken breast filet containing up to 14% of a solution of water, seasoning (salt, buttermilk, powder, whey powder, hydrolyzed corn protein, dried onion, dried garlic, yeast extract, dextrose, medium chain triglycerides, dried chicken broth, lactic acid, calcium lactate, natural flavor, dried honey, dried cane syrup, lemon juice concentrate, citric acid), food starch modified, sodium phosphate breaded with bleached wheat flour, yellow corn flour, wheat starch, salt, soybean oil, spice, cocoa powder, breaded chicken breast filet containing up to 14% of a solution of water, seasoning (salt, buttermilk, powder, whey powder, hydrolyzed corn protein, dried onion, dried garlic, yeast extract, dextrose, medium chain triglycerides, dried chicken broth, lactic acid, calcium lactate, natural flavor, dried honey, dried cane syrup, lemon juice concentrate, citric acid), food starch modified, sodium phosphate breaded with bleached wheat flour, yellow corn flour, wheat starch, salt, soybean oil, spice, cocoa powder, "
2618,"hot dogs, bacon and sausage",North Country Applewood Smoked Bacon North Country Applewood Smoked Bacon North Country Applewood Smoked Bacon North Country Applewood Smoked Bacon North Country Applewood Smoked Bacon North Country Applewood Smoked Bacon North Country Applewood Smoked Bacon    
2619,pork,Handcrafted Seasoned Pork Tenderloin Tips Meat Case Handcrafted Seasoned Pork Tenderloin Tips Meat Case Handcrafted Seasoned Pork Tenderloin Tips Meat Case Handcrafted Seasoned Pork Tenderloin Tips Meat Case Handcrafted Seasoned Pork Tenderloin Tips Meat Case Handcrafted Seasoned Pork Tenderloin Tips Meat Case Handcrafted Seasoned Pork Tenderloin Tips Meat Case pork pork pork 
2620,pork,Seasoned Pork Tenderloin Tips Seasoned Pork Tenderloin Tips Seasoned Pork Tenderloin Tips Seasoned Pork Tenderloin Tips Seasoned Pork Tenderloin Tips Seasoned Pork Tenderloin Tips Seasoned Pork Tenderloin Tips pork pork pork 
2621,beef,Hannaford Handcrafted Angus Steak House Patty Non Butcher Hannaford Handcrafted Angus Steak House Patty Non Butcher Hannaford Handcrafted Angus Steak House Patty Non Butcher Hannaford Handcrafted Angus Steak House Patty Non Butcher Hannaford Handcrafted Angus Steak House Patty Non Butcher Hannaford Handcrafted Angus Steak House Patty Non Butcher Hannaford Handcrafted Angus Steak House Patty Non Butcher 81% ground beef 81% ground beef 81% ground beef 
2622,beef,Hannaford Handcrafted Angus Steak House Patty Meat Case Hannaford Handcrafted Angus Steak House Patty Meat Case Hannaford Handcrafted Angus Steak House Patty Meat Case Hannaford Handcrafted Angus Steak House Patty Meat Case Hannaford Handcrafted Angus Steak House Patty Meat Case Hannaford Handcrafted Angus Steak House Patty Meat Case Hannaford Handcrafted Angus Steak House Patty Meat Case 81% ground beef 81% ground beef 81% ground beef 
2623,beef,"Hannaford Handcrafted Angus Jalapeno Cheddar Patty Non Hannaford Handcrafted Angus Jalapeno Cheddar Patty Non Hannaford Handcrafted Angus Jalapeno Cheddar Patty Non Hannaford Handcrafted Angus Jalapeno Cheddar Patty Non Hannaford Handcrafted Angus Jalapeno Cheddar Patty Non Hannaford Handcrafted Angus Jalapeno Cheddar Patty Non Hannaford Handcrafted Angus Jalapeno Cheddar Patty Non 81% ground beef, shredded mild cheddar cheese (pasteurized milk, cheese culture, salt, enzymes and annatto (vegetable color), anti-caking blend (potato starch, corn starch, calcium sulfate, natamycin (mold inhibitor))), diced jalapenos (jalapeno peppers, water, citric acid, salt, calcium chloride) 81% ground beef, shredded mild cheddar cheese (pasteurized milk, cheese culture, salt, enzymes and annatto (vegetable color), anti-caking blend (potato starch, corn starch, calcium sulfate, natamycin (mold inhibitor))), diced jalapenos (jalapeno peppers, water, citric acid, salt, calcium chloride) 81% ground beef, shredded mild cheddar cheese (pasteurized milk, cheese culture, salt, enzymes and annatto (vegetable color), anti-caking blend (potato starch, corn starch, calcium sulfate, natamycin (mold inhibitor))), diced jalapenos (jalapeno peppers, water, citric acid, salt, calcium chloride) "
2624,beef,"Hannaford Handcrafted Angus Jalapeno Cheddar Patty Meat Case Hannaford Handcrafted Angus Jalapeno Cheddar Patty Meat Case Hannaford Handcrafted Angus Jalapeno Cheddar Patty Meat Case Hannaford Handcrafted Angus Jalapeno Cheddar Patty Meat Case Hannaford Handcrafted Angus Jalapeno Cheddar Patty Meat Case Hannaford Handcrafted Angus Jalapeno Cheddar Patty Meat Case Hannaford Handcrafted Angus Jalapeno Cheddar Patty Meat Case 81% ground beef, shredded mild cheddar cheese (pasteurized milk, cheese culture, salt, enzymes and annatto (vegetable color), anti-caking blend (potato starch, corn starch, calcium sulfate, natamycin (mold inhibitor))), diced jalapenos (jalapeno peppers, water, citric acid, salt, calcium chloride) 81% ground beef, shredded mild cheddar cheese (pasteurized milk, cheese culture, salt, enzymes and annatto (vegetable color), anti-caking blend (potato starch, corn starch, calcium sulfate, natamycin (mold inhibitor))), diced jalapenos (jalapeno peppers, water, citric acid, salt, calcium chloride) 81% ground beef, shredded mild cheddar cheese (pasteurized milk, cheese culture, salt, enzymes and annatto (vegetable color), anti-caking blend (potato starch, corn starch, calcium sulfate, natamycin (mold inhibitor))), diced jalapenos (jalapeno peppers, water, citric acid, salt, calcium chloride) "
2625,pork,"Hatfield Kansas City Bbq Seasoned Ribs Hatfield Kansas City Bbq Seasoned Ribs Hatfield Kansas City Bbq Seasoned Ribs Hatfield Kansas City Bbq Seasoned Ribs Hatfield Kansas City Bbq Seasoned Ribs Hatfield Kansas City Bbq Seasoned Ribs Hatfield Kansas City Bbq Seasoned Ribs pork, water, potassium lactate, vinegar, sodium phosphate, salt, flavoring, seasoning brown sugar salt, tomato powder, paprika, onion and garlic powder, vinegar powder (maltodextrin, vinegar solids, modified corn starch), spices, natural smoke flavor, extractives of paprika, natural flavors pork, water, potassium lactate, vinegar, sodium phosphate, salt, flavoring, seasoning brown sugar salt, tomato powder, paprika, onion and garlic powder, vinegar powder (maltodextrin, vinegar solids, modified corn starch), spices, natural smoke flavor, extractives of paprika, natural flavors pork, water, potassium lactate, vinegar, sodium phosphate, salt, flavoring, seasoning brown sugar salt, tomato powder, paprika, onion and garlic powder, vinegar powder (maltodextrin, vinegar solids, modified corn starch), spices, natural smoke flavor, extractives of paprika, natural flavors "
2626,pork,"Prairie Fresh Prime Cook In Bag Applewood Smoked Bacon Pork Prairie Fresh Prime Cook In Bag Applewood Smoked Bacon Pork Prairie Fresh Prime Cook In Bag Applewood Smoked Bacon Pork Prairie Fresh Prime Cook In Bag Applewood Smoked Bacon Pork Prairie Fresh Prime Cook In Bag Applewood Smoked Bacon Pork Prairie Fresh Prime Cook In Bag Applewood Smoked Bacon Pork Prairie Fresh Prime Cook In Bag Applewood Smoked Bacon Pork pork loin filet basted with up to 16% added solution of water, potassium chloride, vinegar, natural flavor rubbed with seasonings applewood smoked bacon (cured with water, salt, sugar, smoke flavoring, sodium phosphates, sodium nitrite may also contain sodium ascorbate, sodium erythorbate, flavoring, potassium chloride, dextrose), seasonings (sugar, natural bacon flavor (maltodextrin, autolyzed yeast extract, natural flavor (contains natural smoke flavor), sugar, salt), ground chilies, salt, spices, granula pork loin filet basted with up to 16% added solution of water, potassium chloride, vinegar, natural flavor rubbed with seasonings applewood smoked bacon (cured with water, salt, sugar, smoke flavoring, sodium phosphates, sodium nitrite may also contain sodium ascorbate, sodium erythorbate, flavoring, potassium chloride, dextrose), seasonings (sugar, natural bacon flavor (maltodextrin, autolyzed yeast extract, natural flavor (contains natural smoke flavor), sugar, salt), ground chilies, salt, spices, granula pork loin filet basted with up to 16% added solution of water, potassium chloride, vinegar, natural flavor rubbed with seasonings applewood smoked bacon (cured with water, salt, sugar, smoke flavoring, sodium phosphates, sodium nitrite may also contain sodium ascorbate, sodium erythorbate, flavoring, potassium chloride, dextrose), seasonings (sugar, natural bacon flavor (maltodextrin, autolyzed yeast extract, natural flavor (contains natural smoke flavor), sugar, salt), ground chilies, salt, spices, granula "
2627,pork,"Prairie Fresh Prime Cook In Bag Garlic Herb Pork Loin Filet Prairie Fresh Prime Cook In Bag Garlic Herb Pork Loin Filet Prairie Fresh Prime Cook In Bag Garlic Herb Pork Loin Filet Prairie Fresh Prime Cook In Bag Garlic Herb Pork Loin Filet Prairie Fresh Prime Cook In Bag Garlic Herb Pork Loin Filet Prairie Fresh Prime Cook In Bag Garlic Herb Pork Loin Filet Prairie Fresh Prime Cook In Bag Garlic Herb Pork Loin Filet pork, basted with up to 16% added solution of water, potassium chloride, vinegar, natural flavor rubbed with garlic herb seasonings (sea salt, dehydrated garlic, rosemary, dehydrated onion, basil and oregano pork, basted with up to 16% added solution of water, potassium chloride, vinegar, natural flavor rubbed with garlic herb seasonings (sea salt, dehydrated garlic, rosemary, dehydrated onion, basil and oregano pork, basted with up to 16% added solution of water, potassium chloride, vinegar, natural flavor rubbed with garlic herb seasonings (sea salt, dehydrated garlic, rosemary, dehydrated onion, basil and oregano "
2628,poultry,Farmer Focus Organic Garlic & Herb Butterflied Whole Chicken Farmer Focus Organic Garlic & Herb Butterflied Whole Chicken Farmer Focus Organic Garlic & Herb Butterflied Whole Chicken Farmer Focus Organic Garlic & Herb Butterflied Whole Chicken Farmer Focus Organic Garlic & Herb Butterflied Whole Chicken Farmer Focus Organic Garlic & Herb Butterflied Whole Chicken Farmer Focus Organic Garlic & Herb Butterflied Whole Chicken    
