text,labels,productCode,productName,oldCategory,oldType,productCategory,WRONG,asdadsa
"169368223Instacart Trident Fruit Variety Pack, 20 X 14 ct pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,169368223Instacart,"Trident Fruit Variety Pack, 20 X 14 ct",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"16940091Walmart Pepperidge Farm Goldfish Flavor Blasted Xtra Cheddar Crackers, 30 oz Carton pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,16940091Walmart,"Pepperidge Farm Goldfish Flavor Blasted Xtra Cheddar Crackers, 30 oz Carton",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"16940122Walmart Trolli Sour Brite Crawlers Gummy Candy, 14 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,16940122Walmart,"Trolli Sour Brite Crawlers Gummy Candy, 14 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"16940143Walmart Slim Jim Original Deli Style Smoked Snack Stick, 18 Oz pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,16940143Walmart,"Slim Jim Original Deli Style Smoked Snack Stick, 18 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"16940290Walmart Snickers Fun Size Peanut Butter Squared Halloween Chocolate Candy Bars, 215 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,16940290Walmart,"Snickers Fun Size Peanut Butter Squared Halloween Chocolate Candy Bars, 215 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"1695635Instacart Foxs Chocolate Syrup pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,1695635Instacart,Foxs Chocolate Syrup,pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"1695879Instacart Back to Nature Tuscan Herb Roasts pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",1695879Instacart,Back to Nature Tuscan Herb Roasts,pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit"
"1696888Instacart Graul's Whole Macadamia Nuts pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",1696888Instacart,Graul's Whole Macadamia Nuts,pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit"
"1696996Instacart Whole Foods Market Organic Dried Pitted Prunes pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",1696996Instacart,Whole Foods Market Organic Dried Pitted Prunes,pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit"
"169716556Walmart Gefen Coconut Macaroons, 10 Oz Kosher for Passover pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,169716556Walmart,"Gefen Coconut Macaroons, 10 Oz Kosher for Passover",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"170032855Walmart Reese's Mini Cups Peanut Butter White Chocolate Candy, 148 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,170032855Walmart,"Reese's Mini Cups Peanut Butter White Chocolate Candy, 148 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"17056755Walmart Life Savers Pep O Mints, 41 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,17056755Walmart,"Life Savers Pep O Mints, 41 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"17056795Walmart Hershey's Snack Size Cookies 'N' Creme Chocolate Candy Jumbo Bag, 171 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,17056795Walmart,"Hershey's Snack Size Cookies 'N' Creme Chocolate Candy Jumbo Bag, 171 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"17056798Walmart Hershey's Giant Cookies 'N' Creme White Chocolate Candy Bar, 65 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,17056798Walmart,"Hershey's Giant Cookies 'N' Creme White Chocolate Candy Bar, 65 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"17056800Walmart Hershey's, Cookies 'N' Creme Drops Candy, 8 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,17056800Walmart,"Hershey's, Cookies 'N' Creme Drops Candy, 8 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"17056801Walmart Reese's Minis Peanut Butter Chocolate Candy, 8 Oz, 4 Count pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,17056801Walmart,"Reese's Minis Peanut Butter Chocolate Candy, 8 Oz, 4 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"17056850Walmart Corn Nuts Ranch Crunchy Kernels 7 oz Bag pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,17056850Walmart,Corn Nuts Ranch Crunchy Kernels 7 oz Bag,pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"17056853Walmart Superior Nut Company Honey Roasted Pecans, 55 Oz pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",17056853Walmart,"Superior Nut Company Honey Roasted Pecans, 55 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit"
"170614736Walmart MM's Dark Chocolate Candy, 101 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,170614736Walmart,"MM's Dark Chocolate Candy, 101 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"170709855Instacart M&M Peanut Sup pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,170709855Instacart,M&M Peanut Sup,pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"170744280Walmart Lifesavers 2 Ls Gummies 5 Flavors 36oz Peg pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,170744280Walmart,Lifesavers 2 Ls Gummies 5 Flavors 36oz Peg,pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"1707711Instacart Spry Sugarfree Peppermint Chewing Gum pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,1707711Instacart,Spry Sugarfree Peppermint Chewing Gum,pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"171146855Instacart President's Choice Pineapple Upside Down Cakes pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,171146855Instacart,President's Choice Pineapple Upside Down Cakes,pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"1711968Instacart Santa Cruz Organics Chocolate Flavored Syrup pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,1711968Instacart,Santa Cruz Organics Chocolate Flavored Syrup,pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"1712045Instacart Green Mountain Original Tortilla Strips pantry candy & snacks snacks, chips, salsas & dips",chips,1712045Instacart,Green Mountain Original Tortilla Strips,pantry,candy & snacks,"snacks, chips, salsas & dips",,chips
"1712319Instacart Glutino Gluten Free Fudge Covered Pretzels pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,1712319Instacart,Glutino Gluten Free Fudge Covered Pretzels,pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"1712439Instacart Garden of Eatin Red Hot Blues Corn Tortilla Chips pantry candy & snacks snacks, chips, salsas & dips",chips,1712439Instacart,Garden of Eatin Red Hot Blues Corn Tortilla Chips,pantry,candy & snacks,"snacks, chips, salsas & dips",,chips
"171251585Walmart Hershey's Kisses Special Dark Mildly Sweet Chocolate Candy, 18 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,171251585Walmart,"Hershey's Kisses Special Dark Mildly Sweet Chocolate Candy, 18 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"171279122Walmart Hershey's Nuggets Assortment Chocolate Candy, 167 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,171279122Walmart,"Hershey's Nuggets Assortment Chocolate Candy, 167 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"1712798Instacart Herrell's Hot Fudge Coconut pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,1712798Instacart,Herrell's Hot Fudge Coconut,pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"171351703Walmart Rolo Chewy Caramels in Milk Chocolate Candy, 12 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,171351703Walmart,"Rolo Chewy Caramels in Milk Chocolate Candy, 12 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"1714118Instacart Lake Champlain Chocolates 5 Star Chocolate Bar Hazelnut pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,1714118Instacart,Lake Champlain Chocolates 5 Star Chocolate Bar Hazelnut,pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"171430525Walmart Pop Secret Butter Microwave Popcorn, 32 Oz, 12 Bag pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,171430525Walmart,"Pop Secret Butter Microwave Popcorn, 32 Oz, 12 Bag",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"171437255Instacart Obertos Beef Jerky Teriyaki pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,171437255Instacart,Obertos Beef Jerky Teriyaki,pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"1715222Instacart Doctor Kracker Klassic 3 Seed Crispbreads pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,1715222Instacart,Doctor Kracker Klassic 3 Seed Crispbreads,pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"1716755Instacart Loacker Quadratini Hazelnut Cream Wafers pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,1716755Instacart,Loacker Quadratini Hazelnut Cream Wafers,pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"171719504Instacart Dentyne Ice Peppermint Gum Split 2 Fit, 12 x 16 ct pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,171719504Instacart,"Dentyne Ice Peppermint Gum Split 2 Fit, 12 x 16 ct",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"1717623Instacart Glee Gum Pieces Bubblegum Flavor 16 CT pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,1717623Instacart,Glee Gum Pieces Bubblegum Flavor 16 CT,pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"17177069Walmart Munchies Golden Toast Peanut Butter Sandwich Crackers, 142 oz Bag pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,17177069Walmart,"Munchies Golden Toast Peanut Butter Sandwich Crackers, 142 oz Bag",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"17177393Walmart Voortman Iced Almonette Cookies, 88 Oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,17177393Walmart,"Voortman Iced Almonette Cookies, 88 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"17177852Walmart Superior Nut Company Roasted Salted Pecans, 55 Oz pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",17177852Walmart,"Superior Nut Company Roasted Salted Pecans, 55 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit"
"17179143Walmart Great Value Sweetened Dried Mango Philippine Grown, 6 Oz pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",17179143Walmart,"Great Value Sweetened Dried Mango Philippine Grown, 6 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit"
"17179654Walmart Great Value CholesterolFree Kettle Cooked Mesquite BBQ Flavored Potato Chips, 8 Oz pantry candy & snacks snacks, chips, salsas & dips",chips,17179654Walmart,"Great Value CholesterolFree Kettle Cooked Mesquite BBQ Flavored Potato Chips, 8 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,chips
"171894648Instacart Hershey's Kit Kat, 36 x 15 oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,171894648Instacart,"Hershey's Kit Kat, 36 x 15 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"171894649Instacart Pirate's Booty White Cheddar, 36 x 05 oz pantry candy & snacks snacks, chips, salsas & dips",chips,171894649Instacart,"Pirate's Booty White Cheddar, 36 x 05 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,chips
"172025268Walmart Almond Joy Coconut Milk Chocolate Snack Mix, 6 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,172025268Walmart,"Almond Joy Coconut Milk Chocolate Snack Mix, 6 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"17203438Walmart Betty Crocker ScoobyDoo Fruit Flavored Snacks Pouches, 08 Oz, 20 Count pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,17203438Walmart,"Betty Crocker ScoobyDoo Fruit Flavored Snacks Pouches, 08 Oz, 20 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"17203447Walmart Fiber One Brownies, 90 Calorie Bar, Chocolate Fudge Brownie, 6 Bars, 534 oz pantry candy & snacks snacks, chips, salsas & dips",nutrition & granola bars,17203447Walmart,"Fiber One Brownies, 90 Calorie Bar, Chocolate Fudge Brownie, 6 Bars, 534 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,nutrition & granola bars
"1720554Instacart Late July Organic Mini Sandwich Crackers Cheddar Cheese pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,1720554Instacart,Late July Organic Mini Sandwich Crackers Cheddar Cheese,pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"17209281Walmart ACT II Buttery Kettle Corn, 275 Oz, 3 Count pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,17209281Walmart,"ACT II Buttery Kettle Corn, 275 Oz, 3 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"17209282Walmart ACT II 94% FatFree Butter Popcorn, 271 Oz, 12 Count pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,17209282Walmart,"ACT II 94% FatFree Butter Popcorn, 271 Oz, 12 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"17209283Walmart ACT II Butter Microwave Popcorn, 275 Oz, 12 Count pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,17209283Walmart,"ACT II Butter Microwave Popcorn, 275 Oz, 12 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"17209284Walmart ACT II Butter Lovers Popcorn, 275 Oz, 12 Count pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,17209284Walmart,"ACT II Butter Lovers Popcorn, 275 Oz, 12 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"172107970Walmart Pringles Screamin' Dill Pickle Potato Crisp Chips, 55 Oz pantry candy & snacks snacks, chips, salsas & dips",chips,172107970Walmart,"Pringles Screamin' Dill Pickle Potato Crisp Chips, 55 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,chips
"1721559Instacart Garden of Eatin' Blue Chips Corn Tortilla pantry candy & snacks snacks, chips, salsas & dips",chips,1721559Instacart,Garden of Eatin' Blue Chips Corn Tortilla,pantry,candy & snacks,"snacks, chips, salsas & dips",,chips
"1721733Instacart The Ginger People GinGins Chewy Candy Original pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,1721733Instacart,The Ginger People GinGins Chewy Candy Original,pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"172288343Walmart Larabar Kid Chocolate Brownie Bars 5 ct Box, 576 oz pantry candy & snacks snacks, chips, salsas & dips",nutrition & granola bars,172288343Walmart,"Larabar Kid Chocolate Brownie Bars 5 ct Box, 576 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,nutrition & granola bars
"172432929Walmart HERSHEYS Cookies N Mint Chocolate Bars, 155 oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,172432929Walmart,"HERSHEYS Cookies N Mint Chocolate Bars, 155 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"172451890Walmart Pringles Ranch Potato Crisps, 55 Oz pantry candy & snacks snacks, chips, salsas & dips",chips,172451890Walmart,"Pringles Ranch Potato Crisps, 55 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,chips
"17247539Walmart Jack Link's Beef Snack Stick, Protein Snack, Original, 15oz pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,17247539Walmart,"Jack Link's Beef Snack Stick, Protein Snack, Original, 15oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"17247683Walmart Planters Cashew Halves Pieces 14 oz Canister pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",17247683Walmart,Planters Cashew Halves Pieces 14 oz Canister,pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit"
"17247684Walmart Planters Lightly Salted Cashew Halves Pieces, 14 Oz pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",17247684Walmart,"Planters Lightly Salted Cashew Halves Pieces, 14 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit"
"17247686Walmart Planters Deluxe Honey Roasted Whole Cashews 85 oz Can pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",17247686Walmart,Planters Deluxe Honey Roasted Whole Cashews 85 oz Can,pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit"
"17247689Walmart Planters Mixed Nuts 15 oz Can pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",17247689Walmart,Planters Mixed Nuts 15 oz Can,pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit"
"17248434Walmart Kernel Season's Chile Limon Popcorn Seasoning, 24 Oz pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,17248434Walmart,"Kernel Season's Chile Limon Popcorn Seasoning, 24 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
